FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6BOSA.MID,1,2,BNV_0001,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:1-2
6BOSA.MID,3,4,BNV_0002,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:3-4
6BOSA.MID,5,6,BNV_0003,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:5-6
6BOSA.MID,7,8,BNV_0004,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:7-8
6BOSA.MID,9,10,BNV_0005,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:9-10
6BOSA.MID,11,12,BNV_0006,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:11-12; break
6BOSA.MID,13,14,BNV_0007,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:13-14; break
6BOSA.MID,15,16,BNV_0008,4/4,LEGACY,YES,BNV,32,NO,,6BOSA.MID:15-16; break
