FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6SHUFFLE.MID,1,2,SHF_0001,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:1-2
6SHUFFLE.MID,3,4,SHF_0002,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:3-4
6SHUFFLE.MID,5,6,SHF_0003,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:5-6
6SHUFFLE.MID,7,8,SHF_0004,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:7-8
6SHUFFLE.MID,9,10,SHF_0005,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:9-10
6SHUFFLE.MID,11,12,SHF_0006,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:11-12
6SHUFFLE.MID,13,14,SHF_0007,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:13-14; break
6SHUFFLE.MID,15,16,SHF_0008,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:15-16; break
6SHUFFLE.MID,17,18,SHF_0009,4/4,LEGACY,YES,SHF,8T,NO,,6SHUFFLE.MID:17-18; break
