FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6TEST.MID,1,2,DRM_0020,4/4,ADD5,YES,DRM,16,NO,,6TEST.MID:1-2
6TEST.MID,3,4,DRM_0021,4/4,ADD5,NO,DRM,16,NO,1,6TEST.MID:3-4
