FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6MISC2.MID,1,2,SKA_0001,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:1-2
6MISC2.MID,3,4,SKA_0002,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:3-4
6MISC2.MID,5,6,SKA_0003,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:5-6
6MISC2.MID,7,8,SKA_0004,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:7-8; break
6MISC2.MID,9,10,SKA_0005,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:9-10; break
6MISC2.MID,11,12,SKA_0006,4/4,LEGACY,YES,SKA,16,NO,,6MISC2.MID:11-12; break
6MISC2.MID,13,14,TWT_0001,4/4,LEGACY,YES,TWT,16,NO,,6MISC2.MID:13-14
6MISC2.MID,15,16,TWT_0002,4/4,LEGACY,YES,TWT,16,NO,,6MISC2.MID:15-16
6MISC2.MID,17,18,TWT_0003,4/4,LEGACY,YES,TWT,16,NO,,6MISC2.MID:17-18
6MISC2.MID,19,20,TWT_0004,4/4,LEGACY,YES,TWT,32,NO,,6MISC2.MID:19-20; break
6MISC2.MID,21,22,TWT_0005,4/4,LEGACY,YES,TWT,32,NO,,6MISC2.MID:21-22; break
6MISC2.MID,23,24,TWT_0006,4/4,LEGACY,YES,TWT,16,NO,,6MISC2.MID:23-24; break
6MISC2.MID,25,26,SKA_0007,4/4,LEGACY,NO,SKA,16,NO,,6MISC2.MID:25-26
6MISC2.MID,27,28,SKA_0008,4/4,LEGACY,NO,SKA,16,NO,,6MISC2.MID:27-28
6MISC2.MID,29,30,SKA_0009,4/4,LEGACY,NO,SKA,16,NO,,6MISC2.MID:29-30
6MISC2.MID,31,32,SKA_0010,4/4,LEGACY,NO,SKA,32,NO,,6MISC2.MID:31-32
