FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6SAMBA.MID,1,2,SMB_0001,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:1-2
6SAMBA.MID,3,4,SMB_0002,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:3-4
6SAMBA.MID,5,6,SMB_0003,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:5-6
6SAMBA.MID,7,8,SMB_0004,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:7-8
6SAMBA.MID,9,10,SMB_0005,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:9-10
6SAMBA.MID,11,12,SMB_0006,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:11-12
6SAMBA.MID,13,14,SMB_0007,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:13-14; break
6SAMBA.MID,15,16,SMB_0008,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:15-16; break
6SAMBA.MID,17,18,SMB_0009,4/4,LEGACY,YES,SMB,16,NO,,6SAMBA.MID:17-18; break
