FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6BOOGIE.MID,1,2,BOG_0001,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:1-2
6BOOGIE.MID,3,4,BOG_0002,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:3-4
6BOOGIE.MID,5,6,BOG_0003,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:5-6
6BOOGIE.MID,7,8,BOG_0004,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:7-8; break
6BOOGIE.MID,9,10,BOG_0005,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:9-10; break
6BOOGIE.MID,11,12,BOG_0006,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:11-12; break
