FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6CHACHA.MID,1,2,LAT_0016,4/4,ADD5,YES,LAT,16,NO,,6CHACHA.MID:1-2
6CHACHA.MID,3,4,LAT_0017,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:3-4
6CHACHA.MID,5,6,LAT_0018,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:5-6
6CHACHA.MID,7,8,LAT_0019,4/4,RAP,YES,LAT,32,NO,,6CHACHA.MID:7-8; break
6CHACHA.MID,9,10,LAT_0020,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:9-10; break
6CHACHA.MID,11,12,LAT_0021,4/4,LEGACY,YES,LAT,32,NO,,6CHACHA.MID:11-12; break
